  25.00	  24.79	10.5783	32.0355	24.5414	 6.03	262.78	0.060	  126.90	 99.67
  26.00	  25.78	10.4588	32.0506	24.5735	 6.05	263.70	0.059	  126.83	 99.10
  27.00	  26.77	10.3507	32.0638	24.6020	 5.95	259.43	0.061	  126.89	 97.89
  28.00	  27.76	10.1645	32.0886	24.6527	 5.97	260.26	0.062	  127.02	 96.88
  29.00	  28.75	 9.9708	32.1071	24.6992	 5.91	257.66	0.060	  127.01	 95.83
  30.00	  29.74	 9.8789	32.1266	24.7295	 5.82	253.76	0.061	  126.97	 94.81
  31.00	  30.74	 9.7536	32.1395	24.7600	 5.83	254.01	0.063	  126.94	 93.96
  32.00	  31.73	 9.5913	32.1585	24.8011	 5.66	246.47	0.061	  126.96	 93.12
  33.00	  32.72	 9.4648	32.2096	24.8613	 5.34	232.89	0.059	  127.03	 92.09
  34.00	  33.71	 9.4067	32.2362	24.8913	 5.19	226.35	0.057	  127.02	 91.03
  35.00	  34.70	 9.3201	32.2486	24.9148	 5.14	223.99	0.056	  127.03	 89.97
  36.00	  35.69	 9.2723	32.2520	24.9250	 5.10	222.01	0.056	  127.01	 88.91
  37.00	  36.68	 9.0400	32.2883	24.9898	 5.06	220.49	0.054	  127.07	 87.86
  38.00	  37.68	 8.8174	32.3335	25.0594	 4.94	215.09	0.053	  127.13	 86.73
  39.00	  38.67	 8.5680	32.4139	25.1602	 4.84	210.98	0.049	  127.20	 84.14
  40.00	  39.66	 8.3861	32.4247	25.1959	 4.97	216.31	0.047	  127.21	 85.07
  41.00	  40.65	 8.1753	32.4262	25.2281	 5.16	224.61	0.047	  127.16	 84.16
  42.00	  41.64	 8.0848	32.4284	25.2431	 5.22	227.48	0.047	  127.15	 83.08
  43.00	  42.63	 8.0791	32.4303	25.2454	 5.23	227.69	0.046	  127.14	 81.96
  44.00	  43.62	 8.0768	32.4336	25.2483	 5.21	227.01	0.048	  127.14	 80.85
  45.00	  44.62	 8.0647	32.4351	25.2512	 5.23	227.61	0.048	  127.12	 79.88
  46.00	  45.61	 7.9903	32.4478	25.2720	 5.30	230.92	0.048	  127.13	 78.92
  47.00	  46.60	 7.9095	32.4619	25.2947	 5.38	234.37	0.047	  127.10	 77.36
  48.00	  47.59	 7.8498	32.4746	25.3132	 5.46	238.02	0.046	  127.10	 76.86
  49.00	  48.58	 7.7783	32.4950	25.3394	 5.41	235.81	0.046	  127.03	 75.92
  50.00	  49.57	 7.8446	32.5236	25.3524	 5.06	220.35	0.046	  127.04	 74.99
  51.00	  50.56	 7.9423	32.5600	25.3670	 4.56	198.74	0.046	  127.12	 74.05
  52.00	  51.55	 8.0659	32.6436	25.4148	 4.16	181.21	0.046	  127.21	 72.97
  53.00	  52.55	 8.1281	32.7022	25.4517	 3.77	164.04	0.049	  127.26	 71.81
  54.00	  53.54	 8.1127	32.7426	25.4857	 3.50	152.54	0.049	  127.26	 70.90
  55.00	  54.53	 8.0217	32.7870	25.5338	 3.33	144.89	0.046	  127.29	 69.97
  56.00	  55.52	 7.9882	32.8145	25.5602	 3.21	139.62	0.046	  127.41	 68.91
  57.00	  56.51	 7.9703	32.8316	25.5763	 3.11	135.46	0.045	  127.41	 67.82
  58.00	  57.50	 7.9523	32.8488	25.5924	 2.97	129.22	0.045	  127.44	 66.97
  59.00	  58.49	 7.9227	32.8706	25.6138	 2.92	127.11	0.044	  127.42	 66.06
  60.00	  59.48	 7.8724	32.9070	25.6497	 2.89	125.98	0.044	  127.49	 65.05
  61.00	  60.48	 7.8302	32.9398	25.6815	 2.88	125.36	0.043	  127.46	 63.91
  62.00	  61.47	 7.8204	32.9449	25.6869	 2.87	124.78	0.044	  127.38	 62.85
  63.00	  62.46	 7.8107	32.9500	25.6923	 2.88	125.42	0.044	  127.34	 61.97
  64.00	  63.45	 7.7948	32.9582	25.7011	 2.89	126.02	0.043	  127.32	 61.06
  65.00	  64.44	 7.7855	32.9647	25.7075	 2.90	126.10	0.043	  127.29	 60.08
  66.00	  65.43	 7.7652	32.9879	25.7287	 2.89	126.01	0.043	  127.26	 58.92
  67.00	  66.42	 7.7676	32.9901	25.7300	 2.87	124.88	0.043	  127.27	 57.75
  68.00	  67.41	 7.7336	33.0326	25.7683	 2.83	123.41	0.043	  127.24	 56.95
  69.00	  68.41	 7.7301	33.0388	25.7737	 2.81	122.14	0.043	  127.27	 55.92
  70.00	  69.40	 7.7255	33.0521	25.7848	 2.76	120.26	0.043	  127.24	 54.99
  71.00	  70.39	 7.7077	33.0819	25.8108	 2.71	117.92	0.043	  127.25	 53.84
  72.00	  71.38	 7.6947	33.1011	25.8277	 2.67	116.12	0.044	  127.24	 52.84
  73.00	  72.37	 7.6920	33.1047	25.8309	 2.65	115.32	0.043	  127.19	 51.96
  74.00	  73.36	 7.6905	33.1062	25.8323	 2.63	114.38	0.042	  127.19	 50.94
  75.00	  74.35	 7.6851	33.1188	25.8430	 2.58	112.34	0.042	  127.19	 49.88
  76.00	  75.34	 7.6861	33.1342	25.8550	 2.53	110.22	0.043	  127.16	 48.82
  77.00	  76.34	 7.6870	33.1377	25.8576	 2.49	108.37	0.042	  127.12	 47.80
  78.00	  77.33	 7.6787	33.1543	25.8719	 2.48	107.81	0.042	  127.13	 46.86
  79.00	  78.32	 7.6472	33.1743	25.8921	 2.52	109.78	0.042	  127.14	 45.91
  80.00	  79.31	 7.6098	33.1831	25.9043	 2.58	112.28	0.042	  127.09	 44.83
  81.00	  80.30	 7.5837	33.1884	25.9122	 2.65	115.44	0.042	  127.02	 43.77
  82.00	  81.29	 7.5582	33.1913	25.9181	 2.75	119.88	0.042	  126.95	 42.82
  83.00	  82.28	 7.5340	33.1996	25.9281	 2.85	124.18	0.042	  126.95	 41.86
  84.00	  83.27	 7.5195	33.2158	25.9428	 2.93	127.68	0.042	  126.90	 40.80
  85.00	  84.27	 7.5147	33.2258	25.9514	 2.99	130.30	0.042	  126.87	 39.79
  86.00	  85.26	 7.5107	33.2308	25.9559	 3.05	132.78	0.041	  126.82	 38.72
  87.00	  86.25	 7.5100	33.2413	25.9643	 3.17	137.86	0.041	  126.74	 37.70
  88.00	  87.24	 7.5288	33.2605	25.9768	 3.36	146.05	0.042	  126.63	 36.85
  89.00	  88.23	 7.5457	33.2656	25.9784	 3.48	151.34	0.040	  126.59	 35.85
  90.00	  89.22	 7.5541	33.2713	25.9816	 3.61	157.30	0.040	  126.56	 34.79
  91.00	  90.21	 7.5725	33.2886	25.9927	 3.75	163.27	0.041	  126.49	 33.76
  92.00	  91.20	 7.5926	33.3216	26.0158	 3.87	168.55	0.041	  126.44	 32.57
  93.00	  92.19	 7.5907	33.3431	26.0330	 3.89	169.15	0.040	  126.36	 31.68
  94.00	  93.19	 7.5902	33.3597	26.0461	 3.87	168.30	0.041	  126.37	 30.85
  95.00	  94.18	 7.5904	33.3756	26.0586	 3.85	167.52	0.040	  126.33	 29.80
  96.00	  95.17	 7.5884	33.3979	26.0764	 3.82	166.16	0.040	  126.27	 28.66
  97.00	  96.16	 7.5855	33.4094	26.0859	 3.79	164.85	0.040	  126.27	 27.67
  98.00	  97.15	 7.5831	33.4223	26.0964	 3.76	163.71	0.040	  126.23	 26.75
  99.00	  98.14	 7.5817	33.4348	26.1064	 3.72	161.74	0.040	  126.22	 25.71
 100.00	  99.13	 7.5774	33.4623	26.1287	 3.62	157.43	0.040	  126.23	 24.66
 101.00	 100.12	 7.5164	33.4911	26.1599	 3.41	148.51	0.040	  126.27	 23.53
 102.00	 101.11	 7.4474	33.4995	26.1763	 2.99	130.31	0.040	  126.31	 22.65
 103.00	 102.11	 7.3204	33.5300	26.2181	 2.64	114.68	0.041	  126.42	 21.78
 104.00	 103.10	 7.2728	33.5515	26.2416	 2.36	102.85	0.042	  126.47	 20.78
 105.00	 104.09	 7.2064	33.5955	26.2855	 2.09	 91.06	0.042	  126.54	 19.63
 106.00	 105.08	 7.1871	33.6082	26.2981	 1.91	 82.91	0.042	  126.56	 18.55
 107.00	 106.07	 7.1708	33.6192	26.3090	 1.83	 79.81	0.042	  126.51	 17.43
 108.00	 107.06	 7.1691	33.6206	26.3104	 1.81	 78.87	0.043	  126.50	 16.46
 109.00	 108.05	 7.1674	33.6220	26.3117	 1.79	 78.00	0.042	  126.49	 15.49
 110.00	 109.04	 7.1609	33.6261	26.3159	 1.75	 76.02	0.042	  126.45	 14.50
 111.00	 110.03	 7.1553	33.6290	26.3189	 1.73	 75.33	0.042	  126.47	 13.58
 112.00	 111.02	 7.1442	33.6347	26.3250	 1.72	 74.77	0.042	  126.42	 12.54
 113.00	 112.02	 7.1430	33.6355	26.3258	 1.71	 74.38	0.042	  126.43	 11.39
 114.00	 113.01	 7.1374	33.6383	26.3288	 1.71	 74.43	0.042	  126.39	 10.47
 115.00	 114.00	 7.1319	33.6412	26.3318	 1.68	 73.19	0.042	  125.90	  9.24
